customer_id,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,charges_per_tenure,total_to_monthly_ratio,avg_monthly_charges,total_services,service_density,customer_value_segment,tenure_stability,tenure_monthly_interaction,tenure_total_interaction,services_charges_interaction,created_timestamp,updated_timestamp
5296-PSYVW,0.0,1.6137012404433897,-1.3364733980525287,-0.2345215144877978,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1.179722070991984,0.0008924397603161,0.8974983208826908,0.010659761779757,1.0,0.1889533301863781,0,0.0,0.0527903469079939,0.0605974949056836,0.1049846558880936,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6319-QSUSR,0.0,-0.8702409464784622,-1.4976677070686424,-0.9119721846518788,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,-1.2614049134355578,0.0170909296955788,0.1273218490641248,0.0063627359764698,1.0,0.2342175641774611,0,0.0,0.7014849433955648,0.2834852120872613,0.0241631350853549,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4083-EUGRJ,0.0,-0.9516816739185228,-1.479387940066815,-0.9286159710742872,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.2614049134355578,0.0218477752751689,0.0997528470464325,0.0062426843542723,1.0,0.3144960919645566,0,0.0,0.7210910086088018,0.3006211066536964,0.0333284621866964,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7579-OOPEC,1.0,-1.2367242199587354,-0.4856333339674734,-0.9566057869676744,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2614049134355578,0.204159052597283,0.0165315976452611,0.0210210390467901,0.0,0.1833253322019054,0,0.0,0.5697329810673213,0.3575391553626917,0.7446450142276226,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0512-FLFDW,1.0,1.1250568758030253,1.1877962451998123,1.6542612826206973,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1.179722070991984,0.0171638250483666,0.7529833463157631,0.0645777356394397,0.1428571428571428,0.1873158355082495,2,0.0,0.7076731457424266,0.4864854723285249,0.9239694456365988,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1771-OADNZ,1.0,-0.1372743995179157,1.034910921184529,0.2045300928619433,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.3660130761828034,0.0363871771988724,0.3526299056265691,0.0592982982682553,0.1428571428571428,0.1883796781942329,1,0.0,0.4304959045835483,0.1272253360598447,0.9048055798792484,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0487-CRLZF,0.0,0.6771328748826914,0.3220000081132624,0.6357233607337307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.179722070991984,0.0151964642386638,0.6253616628041192,0.0470035715357603,0.0,0.1870493921036357,1,0.0,0.4980095465116758,0.2144241428368556,0.7952626161736679,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2107-FBPTK,1.0,-0.0965540357978854,1.307445629211773,0.3704823293654806,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.0383899893208821,0.3699399122952019,0.0659064042699651,0.1428571428571428,0.188298957647599,1,0.0,0.4334633300217111,0.1257620606578399,0.9389672536206122,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9451-WLYRI,0.0,0.8400143297628128,-1.519271068070802,-0.5701564913481709,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1.179722070991984,0.0010968981815949,0.6508931899751018,0.0065968366397551,1.0,0.1899475797406473,0,0.0,0.2178623436258634,0.0414875677688349,0.0133313848746786,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8219-VYBVI,0.0,0.2699292376823877,-1.3215172250510334,-0.5640199228794315,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.3660130761828034,0.0044749479410139,0.5000397479398934,0.0114712326300309,1.0,0.1914553884986685,0,0.0,0.390252592637434,0.1036129482036548,0.1124835598801005,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1991-VOPLL,0.0,-0.9516816739185228,-1.519271068070802,-0.9378208237773964,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.2614049134355578,0.0203586757893842,0.0928698745424636,0.004740838560581,1.0,0.3144960919645566,0,0.0,0.7282071575964135,0.3022869580082318,0.0133313848746786,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9738-QLWTP,0.0,0.2699292376823877,0.569607761138015,0.4140343063036928,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.3660130761828034,0.0221269814287535,0.4890518271516816,0.051365587202497,0.1428571428571428,0.1878054205905757,1,0.0,0.4859575147781062,0.1538172070605433,0.8464807710525295,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1016-DJTSV,1.0,-0.9924020376385532,0.1641292930974807,-0.7545184332579267,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.0928212901184725,0.0921449009477407,0.0392328701341577,0.1428571428571428,0.3899415734659085,0,0.0,0.426593337946857,0.2749563863885624,0.7956548662178173,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9419-IPPBE,0.0,0.7585736023227521,0.8438042661654254,1.003453915124849,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1.179722070991984,0.018232413542855,0.6321689484151788,0.0564794400053561,0.1428571428571428,0.1874673556484256,2,0.0,0.5771373104625367,0.2773159419106336,0.8808507476825602,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0174-QRVVY,0.0,1.572980876723359,-1.3098846460498703,-0.1917642010923002,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1.179722070991984,0.0010882807077189,0.917539325831954,0.0118686034995047,1.0,0.1889907521395394,0,0.0,0.0708347931854835,0.075203255862676,0.1183160407627725,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5699-BNCAS,1.0,1.572980876723359,-1.3331498040521963,-0.2274357645652605,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1.179722070991984,0.0009676360734539,0.9021167896847676,0.0110602559100413,1.0,0.1889907521395394,0,0.0,0.0639736961347431,0.0645330380664494,0.1066510789974286,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2900-PHPLN,1.0,1.5322605130033289,-1.502653098069141,-0.3619546431569814,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1.179722070991984,0.000136110530849,0.941836828727149,0.0082179562564015,1.0,0.1890293776304377,0,0.0,0.0254575806297458,0.0270980331347662,0.0216635004213525,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0612-RTZZA,1.0,-1.2774445836787658,-1.3132082400502028,-0.9962727421415046,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.1533848965194849,0.0,0.0024790659983793,0.0,0.1838043040864088,0,0.0,0.7716450009062008,0.3745827079362069,0.6927775949495762,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8106-GWQOK,0.0,0.2292088739623573,-0.1582593249347471,-0.0391667269038255,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.3660130761828034,0.0158102405010738,0.453823450207357,0.0338924198944007,0.0,0.1872172448658731,1,0.0,0.4503302700116814,0.1308573462986894,0.7651628487613077,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8751-EDEKA,0.0,-0.1779947632379461,0.8354952811645947,0.0669208560485553,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.3660130761828034,0.0351876248353236,0.3327594564327143,0.053829077537824,0.1428571428571428,0.1884683961838796,1,0.0,0.4292496969342073,0.1302993677641543,0.879809233239226,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6878-GGDWG,0.0,-0.0151133083578246,-1.5076384890696393,-0.7243653666093721,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.3660130761828034,0.0040143047920023,0.4090917041042222,0.0073799006299981,1.0,0.1928638701772436,0,0.0,0.4614030438931035,0.1346463432053473,0.0191638657573504,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4039-PIMHX,1.0,0.6771328748826914,-0.4972659129686363,0.0514249169656233,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.179722070991984,0.009078747184565,0.6019859045164337,0.0279369728983463,0.0,0.1870493921036357,1,0.0,0.3940024667641963,0.1391863016794589,0.7439159541172887,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8450-LUGUK,0.0,0.188488510242327,-1.3514295710540236,-0.6269307866776599,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.3660130761828034,0.004589242857686,0.4437148896885049,0.0097219699207501,1.0,0.1917888720665294,0,0.0,0.4093735547950076,0.1100930090261061,0.0974857518960871,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3604-WLABM,0.0,-0.9109613101984924,-0.3493659799538513,-0.7500374138365089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.0579189541069614,0.1244105604338901,0.0315615714757345,0.0,0.195265144468786,0,0.0,0.5167995824288754,0.2624948493777032,0.7531854326629637,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0795-GMVQO,0.0,1.4100994218432377,1.5002140812310438,2.22968598349516,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1.179722070991984,0.0167746177133043,0.8388734834514431,0.0710557304346751,0.1428571428571428,0.1872298448080673,3,0.0,0.8537442739363073,0.7304543017634129,0.9631303887059672,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2259-OUUSZ,0.0,-1.0331224013585836,-0.9725398550161476,-0.8972488351243634,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,-1.2614049134355578,0.0517848795206323,0.0769650379250784,0.0158543173564632,0.0,0.16326516904356,0,0.0,0.6455061608633876,0.308840186597378,0.7141286410379287,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1142-IHLOO,0.0,0.7585736023227521,0.7573908221567867,0.9685990891819004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1.179722070991984,0.0176119554237781,0.6398110204366748,0.0553858159008373,0.1428571428571428,0.1874673556484256,2,0.0,0.5648475574982519,0.2722880221239512,0.8700189974718838,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6410-LEFEN,0.0,-0.9516816739185228,-0.6518130339840857,-0.8235658655248944,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.0527465896052016,0.1049720801042539,0.0233824544554158,0.0,0.2025771805391296,0,0.0,0.5734309171158591,0.2816096280056538,0.7342298697942801,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4633-MKHYU,0.0,-0.9516816739185228,0.7856413711596111,-0.659269178068679,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-1.2614049134355578,0.1064162169053588,0.1011058884943292,0.0501887811759056,0.1428571428571428,0.2185655964570477,0,0.0,0.3169530473540208,0.2518759790085157,0.8735601465792203,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6257-RJOHI,0.0,-1.1552834925186748,-0.4640299729653138,-0.918108753120618,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.2614049134355578,0.1227963112489907,0.0380676027954092,0.0225288874215912,0.0,0.1816137767373232,0,0.0,0.5576387024725649,0.334266602129244,0.7459989830039572,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1545-JFUML,0.0,1.572980876723359,1.1379423351948288,2.080554125312412,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1.179722070991984,0.0137818197271684,0.8890853926239286,0.0633612453354942,0.1428571428571428,0.1871892615007934,3,0.0,0.7927202185955238,0.7549080146258962,0.9177203589765932,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3194-ORPIK,0.0,0.7178532386027217,0.6526976111463212,0.8097767505754957,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.179722070991984,0.0172551686094522,0.6097583505056745,0.0515205067590828,0.1428571428571428,0.1874881819596525,1,0.0,0.5449750846915997,0.2431068575721687,0.8568959154858721,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7826-VVKWT,1.0,-0.3408762181180675,1.0565142821866886,-0.0081527747506638,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,-0.4476959186263772,0.0446434065700565,0.2864792691532119,0.0586005582400432,0.1428571428571428,0.1889328872733861,1,0.0,0.3896105621180766,0.1330929964247524,0.9075135174319172,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1353-GHZOS,0.0,-0.4223169455581282,-0.1665683099355777,-0.4006724168770139,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-0.4476959186263772,0.0289560672045941,0.2808421744341932,0.0364267939561837,0.0,0.1879260610641452,0,0.0,0.4703196336668081,0.1647422631634898,0.7646420915396406,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2587-EKXTS,0.0,0.4735310562825394,1.5533915852363596,1.1625190675915271,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.0274663682423658,0.5499245370239546,0.0720613863961503,0.1428571428571428,0.1876373119057148,2,0.0,0.5950404379000556,0.2372475362263551,0.9697960811433064,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5442-BXVND,0.0,0.0256070553622056,-1.3464441800535252,-0.6372393387456503,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.3660130761828034,0.0055698740335027,0.42860046007799,0.0111492647720873,1.0,0.1926147254592083,0,0.0,0.4506669857634977,0.129461456700455,0.0999853865600893,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8816-VXNZD,0.0,-1.2774445836787658,0.3436033691154218,-0.9742649768057736,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.4626832688793506,0.0,0.0204327860980221,0.1428571428571428,0.1810198435516063,0,0.0,0.3748380130184893,0.3692365016465786,0.8181515781938374,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9378-FXTIZ,0.0,0.8807346934828431,0.179085466098976,0.6329641123215277,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1.179722070991984,0.0125465440173697,0.6633397699249592,0.0420473167098216,0.0,0.1869995261690923,1,0.0,0.4867023874839164,0.2385757484095569,0.7863055919609933,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1723-HKXJQ,0.0,0.3920903288424788,1.2293411702039656,0.8792215146138209,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.0260827626693337,0.5233416027405362,0.0649713795536732,0.1428571428571428,0.1876986545153401,1,0.0,0.5475008103965013,0.1981204676298016,0.92917701785327,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7825-GKXMW,0.0,-1.2774445836787658,-0.6302096729819262,-0.9872003333621812,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.2808890399898007,0.0,0.0098802485068579,0.0,0.1838043040864088,0,0.0,0.6080665936626207,0.3723788054436921,0.7355838385706146,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9753-OYLBX,0.0,-1.2774445836787658,-1.4710789550659844,-0.998369770934779,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.2614049134355578,0.1239131358633292,0.0,0.0007683303820642,1.0,0.1643130803427909,0,0.0,0.8094550950379287,0.3750921257872748,0.0374945199600335,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2364-UFROM,0.0,-0.0965540357978854,0.1873944510998066,-0.1047043951904711,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.3660130761828034,0.0249000289254668,0.3579794475902995,0.0408965532598372,0.0,0.1874438611344052,0,0.0,0.4537388691914002,0.1344870002151461,0.7868263491826604,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6656-JWRQX,0.0,-1.2774445836787658,-1.1370577580325938,-0.9939328994879564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.2614049134355578,0.1862691768305639,0.0,0.0043878867913202,0.0,0.1838043040864088,0,0.0,0.7294568958750098,0.3740143048602785,0.7038176480489196,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6473-ULUHT,0.0,-0.6666391278783104,0.6693155811479824,-0.3901210509487495,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.4476959186263772,0.0586920382874156,0.1974601200770165,0.0526306311714037,0.0,0.1889061736468461,0,0.0,0.3734773121061527,0.1820203890328984,0.8170302680393541,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1240-KNSEZ,0.0,-1.2774445836787658,-1.4843733310673135,-0.99854636283316,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-1.2614049134355578,0.1214313033870213,0.0,0.0006242684354272,1.0,0.1643130803427909,0,0.0,0.812639102964811,0.3751350241326279,0.0308288275226942,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0836-SEYLU,0.0,-0.9516816739185228,-0.8013747639990368,-0.8621953432957364,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.2614049134355578,0.0471624665335089,0.0905296207591257,0.0170797442900447,0.0,0.2025771805391296,0,0.0,0.600116475819403,0.2886006109083802,0.7248562398042716,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4433-JCGCG,1.0,0.5549717837226003,1.2044142152014738,1.0587271793180997,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.0233857193362852,0.5787095117655245,0.0651103804423136,0.1428571428571428,0.1875823948618821,2,0.0,0.5824484054285846,0.244297824178603,0.9260524745232672,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3716-BDVDB,0.0,-1.2774445836787658,0.144187729095487,-0.9769138552814884,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.4254557817347329,0.0,0.0182718568984663,0.1428571428571428,0.1810198435516063,0,0.0,0.4225981319217244,0.3698799768268749,0.7931552315538151,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7688-AWMDX,0.0,1.572980876723359,-0.3410569949530207,0.6605786704308552,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.179722070991984,0.006112267977467,0.8721371595950789,0.0311834088658123,0.0,0.1868890130610024,1,0.0,0.3565504775127431,0.3301593943315487,0.7537061898846308,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2842-BCQGE,0.0,0.4328106925625091,0.3519123541162524,0.3882739631273656,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3660130761828034,0.0179699120309379,0.5227888424600745,0.0451394099462769,0.1428571428571428,0.1876671115345313,1,0.0,0.4856870955972667,0.1645213635732005,0.8191930926371717,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7244-QWYHG,0.0,0.7178532386027217,-0.6750781919864113,-0.0412637556970998,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1.179722070991984,0.0075346580772464,0.6156864904732278,0.0242942112167055,0.0,0.187038473290432,1,0.0,0.3662750950237341,0.1269316139135129,0.732771749573612,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5899-MQZZL,0.0,-0.7888002190384015,0.3402797751150898,-0.5661831736345986,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.4476959186263772,0.0631968770679407,0.1573362417191792,0.0448075529620594,0.1428571428571428,0.1939044302940723,0,0.0,0.4068080590734223,0.2174926675405639,0.8177349724165037,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6849-OYAMU,0.0,-0.5444780367182194,1.1711782751981514,-0.1736193835336532,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,-0.4476959186263772,0.0587650333602481,0.2283137017288738,0.0614058044959332,0.1428571428571428,0.189980625194882,0,0.0,0.3375762166034131,0.150541061763668,0.9218864167499302,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5312-UXESG,0.0,0.3513699651224484,1.1063681921916724,0.754348968471162,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.3660130761828034,0.0256887064885025,0.5067493617873629,0.0618248704085614,0.1428571428571428,0.1877320984436088,1,0.0,0.5300145133720908,0.1829684719260573,0.9137626040919228,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9488-HGMJH,1.0,-1.2774445836787658,0.2123214061022984,-0.9760088218022858,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.4381751731758107,0.0,0.0190101743749812,0.1428571428571428,0.1810198435516063,0,0.0,0.4062800912964524,0.3696601228069403,0.8016956499891561,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6038-GCYEC,0.0,-0.3408762181180675,-0.3526895739541835,-0.4598748508092414,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,-0.4476959186263772,0.0235974671709659,0.2795950340512693,0.0291197214802365,0.0,0.1877608259472988,0,0.0,0.479671121308433,0.1623746578673019,0.7529771297742968,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2150-WLKUW,0.0,0.3106496014024181,-0.0286391589217895,0.1558790248579801,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3660130761828034,0.0160593550179265,0.5135996496383735,0.0396782323716271,0.0,0.1871781925606253,1,0.0,0.4554631492606987,0.1417729572959637,0.7732866614193149,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7159-FVYPK,0.0,-1.196003856238705,0.1458495260956535,-0.903672365427972,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1.2614049134355578,0.2112426161234117,0.030614692383929,0.0357033524415498,0.0,0.1826473447498217,0,0.0,0.4244270825390543,0.3380926483493175,0.7842225630743247,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7032-LMBHI,0.0,0.188488510242327,-0.0037122039192974,0.0291081158077254,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3660130761828034,0.0178311253464075,0.4507980566274244,0.037889871592153,0.0,0.1872387780518762,1,0.0,0.4569999619232443,0.1336078568163898,0.7748489330843163,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1150-WFARN,0.0,1.4100994218432377,1.461992750227223,2.1518972522583324,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.179722070991984,0.0165647568789106,0.8271977535226568,0.0691892808025098,0.1428571428571428,0.1872298448080673,3,0.0,0.8436396616436583,0.7095952712600008,0.9583394222666296,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6088-BXMRG,0.0,-0.0151133083578246,1.1329569441943304,0.3565757173679775,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.0338903033136172,0.3861980231051011,0.0608236086971943,0.1428571428571428,0.1881575410102194,1,0.0,0.4539209091563436,0.1315397151235121,0.9170954503105926,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3144-AUDBS,0.0,-1.073842765078614,-0.5188692739707959,-0.8878673905228732,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.0838492687457882,0.0575639811189972,0.0212508521521397,0.0,0.1761268934680144,0,0.0,0.5615942105346722,0.3138723188204452,0.7425619853409542,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4821-SJHJV,0.0,-0.0151133083578246,0.8255244991635976,0.2736658210781018,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3660130761828034,0.0304119774945494,0.400631232255384,0.05672439148834,0.1428571428571428,0.1881575410102194,1,0.0,0.4547920198714478,0.131777998426732,0.8785594159072247,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7346-MEDWM,0.0,1.0843365120829949,0.6144762801425002,1.1775073049666145,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.179722070991984,0.0139369342569376,0.7460725873716663,0.0527999039587022,0.1428571428571428,0.1873300398321669,2,0.0,0.5820515320774763,0.375368263996556,0.8521049490465344,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
